2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
-3.608,-1.169,-3.675,-0.388,-7.55,0.112,1.724,-0.558,10.476,-6.478,-5.062,2.11,-1.667,-12.43,4.662,2.668,-11.494,-7.106,1.782,-2.053,-5.826,11.075,4.435
-3.334,-1.331,-4.285,0.054,-7.667,-0.221,1.609,-1.99,9.409,-6.826,-5.341,1.557,-1.777,-13.505,4.114,3.657,-12.533,-7.717,1.668,-2.273,-6.114,10.742,4.057
-3.168,-1.001,-5.715,0.765,-7.608,-0.391,1.775,-2.713,8.2,-7.388,-5.614,1.331,-2.106,-13.705,4.56,3.11,-12.818,-8.005,1.72,-2.442,-6.562,11.172,3.949
-2.944,-0.89,-6.006,0.886,-7.778,-0.391,1.884,-5.185,5.48,-8.107,-5.676,0.835,-2.165,-14.394,4.835,3.271,-13.598,-8.721,1.608,-2.332,-7.337,10.808,3.94
-2.727,-1.056,-6.773,1.716,-8.003,-2.05,2.051,-6.534,4.306,-9.483,-6.336,1.0,-2.331,-14.249,4.115,3.659,-13.599,-9.282,1.61,-1.887,-7.668,11.165,3.109
-2.556,-1.782,-6.725,2.754,-7.998,-2.44,1.272,-7.221,2.912,-9.761,-6.672,0.61,-2.608,-14.76,4.225,3.505,-14.35,-9.617,1.501,-2.669,-7.621,10.744,2.503
-1.889,-1.398,-7.172,2.819,-8.062,-2.159,2.158,-7.61,2.569,-10.746,-7.513,0.162,-1.723,-14.766,4.281,4.611,-14.464,-10.273,1.998,-3.276,-7.67,10.58,2.059
-2.443,-1.555,-7.439,3.659,-7.529,-2.165,2.754,-8.915,1.788,-11.28,-7.512,0.441,-2.435,-14.742,4.444,4.948,-14.716,-9.879,1.281,-2.856,-7.721,7.739,1.779
-1.891,-0.451,-7.206,4.32,-5.865,-2.591,4.357,-8.762,0.955,-11.46,-6.289,0.666,-2.153,-14.834,4.711,5.731,-14.846,-9.468,0.567,-3.076,-7.85,7.618,1.228
-0.517,-0.059,-6.973,4.711,-3.91,-0.824,4.654,-8.541,-0.419,-11.332,-3.734,1.837,-1.544,-13.153,4.843,6.344,-13.398,-7.358,1.349,-2.723,-7.549,8.908,1.787
0.885,0.217,-5.117,5.586,-2.559,0.063,6.055,-7.242,-0.088,-9.925,-2.286,2.461,-0.811,-11.25,5.241,6.841,-11.94,-5.437,1.962,-2.057,-6.919,8.752,2.896
2.268,0.317,-4.215,5.996,-0.487,1.228,7.684,-7.362,-0.464,-9.019,-0.616,1.56,-0.421,-9.39,5.162,7.185,-10.794,-3.944,2.327,-1.501,-6.401,9.476,3.836
2.282,0.437,-3.004,6.168,0.972,1.899,9.827,-7.443,-0.089,-8.344,0.817,1.687,0.117,-8.562,6.407,7.152,-8.918,-3.169,3.81,-1.1,-5.903,10.373,4.023
2.435,1.09,-2.395,6.67,2.111,2.502,11.114,-5.652,-0.306,-7.499,0.943,1.957,0.43,-7.749,6.681,7.766,-7.61,-3.32,3.731,-1.296,-4.842,11.695,4.281
2.494,1.868,-2.496,7.342,2.012,2.669,11.824,-5.274,-0.532,-7.061,1.055,1.67,0.586,-7.092,6.731,8.626,-7.9,-2.417,4.061,-0.575,-4.596,12.15,4.568
2.607,1.944,-2.055,7.627,2.517,2.891,10.851,-5.146,-0.931,-7.667,0.556,0.954,0.489,-7.18,6.354,9.632,-8.128,-3.644,4.392,-0.732,-4.358,11.917,4.444
3.771,3.05,-3.149,8.164,1.727,1.941,10.387,-5.596,-0.439,-8.242,-0.444,0.113,0.997,-6.589,7.384,9.762,-8.249,-3.438,4.108,-0.282,-4.568,10.464,3.886
3.725,3.941,-4.489,8.579,1.111,-0.001,9.722,-6.551,-0.284,-9.041,-1.767,0.277,1.273,-6.576,6.4,10.102,-9.015,-4.276,3.61,0.549,-3.958,9.006,3.607
3.944,3.28,-5.775,8.553,0.887,-0.834,9.379,-6.168,-0.946,-9.097,-2.437,-0.112,1.384,-6.738,5.515,10.155,-8.728,-4.992,3.169,0.274,-3.899,7.721,2.501
4.328,3.553,-6.606,8.558,0.719,-1.219,9.106,-6.326,-1.224,-9.71,-2.999,-0.614,1.109,-6.915,5.067,10.586,-8.516,-5.001,2.558,0.275,-3.843,6.461,1.553
4.825,4.0,-6.731,8.164,0.33,-2.162,8.656,-6.6,-1.611,-10.062,-3.223,-1.551,1.164,-7.134,4.451,9.833,-8.29,-5.543,2.391,0.164,-3.838,6.175,0.508
4.713,4.168,-7.168,7.511,0.336,-2.506,8.606,-6.658,-1.774,-10.407,-3.667,-1.777,1.163,-6.912,4.442,10.321,-8.478,-5.498,2.004,-0.28,-3.396,5.999,0.503
4.77,3.726,-7.119,6.496,0.778,-3.276,8.603,-7.421,-1.444,-10.982,-4.609,-2.058,1.162,-6.907,3.891,10.049,-7.458,-5.665,1.115,-0.558,-3.616,4.84,0.059
5.279,3.829,-7.557,5.274,0.669,-3.279,8.499,-8.416,-1.61,-11.27,-5.111,-2.945,1.164,-7.175,3.338,10.15,-7.566,-5.452,0.288,-1.001,-3.175,4.665,-0.329
6.497,3.881,-7.944,3.989,0.891,-3.499,7.79,-8.766,-2.057,-11.586,-5.44,-3.171,1.053,-7.66,3.339,9.879,-7.882,-5.673,-0.331,-1.829,-3.452,3.889,-0.166
7.272,3.496,-8.814,3.162,1.331,-4.058,7.573,-9.256,-2.171,-12.446,-5.169,-3.949,1.111,-7.621,3.556,9.714,-6.564,-5.885,-0.772,-1.56,-3.84,3.613,-0.332
7.059,3.565,-8.277,2.331,1.33,-4.058,7.336,-10.47,-1.95,-11.963,-5.55,-4.781,1.167,-8.005,3.442,9.327,-6.562,-5.778,-1.385,-1.725,-3.565,3.443,-0.391
7.933,3.892,-8.67,1.554,1.056,-4.503,6.727,-11.197,-1.725,-12.482,-6.159,-5.114,1.169,-8.483,2.397,8.844,-6.166,-5.949,-1.669,-2.277,-3.726,2.719,-0.168
9.01,3.999,-9.015,0.944,1.169,-5.055,6.391,-12.195,-1.171,-12.618,-6.16,-4.396,1.274,-8.294,2.229,8.016,-5.185,-5.172,-2.615,-3.105,-3.168,2.444,-0.495
9.644,3.333,-9.391,0.445,1.386,-4.725,5.679,-12.513,-1.782,-12.545,-5.827,-4.516,0.725,-7.706,2.219,8.119,-5.519,-5.113,-3.728,-3.433,-3.28,2.171,-0.827
10.892,3.278,-8.447,0.387,1.727,-4.61,4.691,-12.635,-1.014,-12.649,-4.557,-4.849,0.995,-7.66,1.886,7.784,-5.23,-4.722,-4.446,-2.664,-3.134,1.838,-1.271
10.657,2.222,-8.065,0.945,1.335,-4.498,5.59,-13.12,-1.276,-12.685,-4.984,-5.691,1.501,-7.55,1.947,6.848,-4.848,-4.708,-4.879,-3.225,-4.478,1.514,-1.66
11.319,2.251,-7.301,1.112,0.937,-4.499,6.59,-11.859,-1.341,-11.918,-4.331,-6.913,1.552,-6.93,1.571,6.79,-4.696,-4.437,-4.359,-3.48,-5.17,1.464,-0.828
12.165,1.441,-5.231,0.952,1.575,-3.357,7.422,-10.041,-0.57,-10.628,-2.461,-5.742,1.881,-6.854,2.064,7.228,-4.118,-3.82,-4.984,-2.259,-5.145,2.111,0.339
12.731,1.643,-2.4,1.606,2.245,-2.076,8.505,-7.044,-0.218,-8.973,-1.013,-4.963,2.053,-5.666,2.668,7.568,-3.625,-2.45,-4.517,-0.824,-6.107,2.02,1.396
12.855,1.098,-0.443,1.583,2.21,-0.725,9.315,-4.551,-0.447,-6.928,0.548,-3.349,2.316,-3.462,3.12,7.495,-2.632,-1.833,-3.34,0.169,-6.184,2.24,1.746
12.997,1.598,1.384,1.859,1.16,0.254,9.303,-3.003,0.294,-5.508,1.882,-2.587,2.799,-2.328,3.418,7.496,-1.752,-0.793,-2.918,0.776,-5.738,2.169,2.235
13.353,1.616,2.984,2.293,-0.008,1.048,9.955,-2.118,0.034,-4.594,2.162,-2.189,3.095,-1.889,3.24,6.992,-0.578,-0.347,-2.067,0.996,-5.234,2.009,2.734
13.41,1.994,2.783,2.013,0.412,0.995,10.382,-1.453,0.761,-3.935,2.377,-1.843,3.6,-2.056,4.168,6.819,0.623,0.045,-1.618,0.964,-4.085,1.842,2.842
14.371,2.097,2.939,2.443,0.461,1.162,9.743,-1.22,0.88,-4.032,2.266,-2.172,4.044,-1.939,4.553,6.81,0.198,0.11,-1.394,0.56,-3.521,1.877,2.945
14.209,2.764,1.611,1.06,0.284,0.338,9.274,-2.585,0.71,-5.101,0.829,-2.618,4.527,-1.882,3.562,7.044,-0.011,-0.444,-2.222,0.273,-4.178,2.54,2.117
13.583,2.94,0.107,1.002,-0.827,-1.442,8.834,-4.213,0.938,-6.593,0.721,-4.392,6.035,-2.556,3.001,5.993,-0.063,0.111,-3.331,-0.172,-4.447,3.324,0.941
13.303,2.558,-0.669,0.613,-1.845,-2.715,7.722,-4.599,0.496,-7.209,0.331,-4.465,5.593,-3.607,2.334,4.942,-0.835,0.107,-3.5,-0.668,-4.5,3.27,0.715
11.586,2.613,-1.33,0.002,-2.895,-2.825,6.516,-5.156,0.109,-7.447,0.052,-4.793,5.485,-3.78,1.512,3.668,-1.115,0.109,-3.39,-1.173,-5.113,3.214,0.222
9.13,1.895,-2.271,0.165,-3.432,-2.56,6.173,-5.003,-0.393,-8.059,-0.339,-5.452,5.335,-3.942,1.614,2.837,-1.116,0.276,-3.776,-2.389,-5.489,3.104,-0.446
7.674,2.169,-3.434,-0.279,-3.783,-2.394,5.451,-4.899,-0.671,-8.887,-0.558,-5.505,5.329,-3.717,0.788,2.501,-0.948,0.334,-4.386,-3.619,-5.496,2.995,-0.775
6.822,2.003,-3.992,-0.558,-4.947,-2.888,4.894,-5.329,-0.999,-9.106,-0.84,-6.276,5.647,-3.336,0.286,2.394,-0.171,0.61,-4.612,-4.896,-5.718,3.053,-0.831
5.338,1.67,-4.717,-1.0,-5.772,-2.893,4.397,-5.114,-1.717,-8.942,-1.285,-6.612,5.325,-3.449,-0.382,1.891,-0.06,0.665,-5.274,-6.493,-5.879,3.329,-1.552
4.483,1.449,-5.17,-1.498,-6.057,-3.171,4.229,-4.894,-1.776,-8.834,-1.73,-6.673,5.44,-4.227,-0.72,1.502,0.491,0.889,-5.007,-6.677,-5.882,3.109,-1.221
3.166,1.559,-6.118,-1.836,-7.105,-3.39,3.505,-4.289,-2.549,-9.211,-2.228,-7.007,5.268,-4.389,-1.553,1.448,1.102,0.61,-5.603,-7.724,-6.988,3.719,-1.165
2.221,1.447,-6.504,-2.672,-7.597,-3.332,2.501,-4.063,-2.72,-8.961,-2.943,-7.119,5.385,-4.61,-1.551,1.611,1.713,0.724,-5.994,-8.605,-7.491,3.826,-1.497
1.221,1.502,-6.28,-3.549,-7.552,-3.833,1.837,-4.616,-3.0,-9.112,-3.394,-7.118,5.548,-4.66,-2.046,1.501,2.332,0.449,-6.221,-9.455,-7.774,2.836,-1.667
1.385,1.667,-6.559,-3.883,-7.726,-4.117,2.222,-4.895,-3.224,-9.341,-3.946,-7.558,6.214,-3.943,-2.05,1.278,3.271,0.114,-6.116,-10.337,-7.939,2.223,-2.886
0.666,1.276,-6.448,-4.771,-7.67,-3.787,1.563,-5.114,-2.777,-9.895,-4.274,-6.9,6.21,-4.27,-2.321,1.167,3.445,0.171,-6.558,-10.896,-7.995,2.163,-2.389
0.666,0.995,-4.728,-5.0,-7.943,-3.558,1.392,-5.063,-3.434,-9.616,-4.555,-6.625,6.215,-3.995,-2.765,1.718,4.002,0.67,-7.446,-11.427,-7.714,2.162,-2.328
0.397,0.725,-5.45,-4.889,-7.851,-3.833,0.621,-4.777,-2.998,-9.607,-4.063,-5.404,6.698,-3.379,-2.982,1.55,4.395,1.111,-7.559,-11.647,-7.64,0.777,-2.376
0.002,0.712,-4.216,-4.149,-6.921,-3.879,1.107,-4.112,-2.331,-9.087,-3.733,-4.822,6.083,-3.011,-2.486,1.606,4.245,0.853,-6.892,-11.76,-7.236,0.19,-2.159
-0.275,2.063,-2.006,-2.27,-4.912,-2.015,2.282,-3.182,-1.308,-8.243,-2.012,-2.896,5.778,-2.221,-1.641,1.844,6.069,1.632,-4.337,-11.366,-5.371,-0.428,-0.62
-0.049,3.849,0.05,-0.73,-2.73,-1.224,3.23,-2.189,-0.008,-6.81,-0.666,-0.829,6.771,-1.094,-1.024,2.501,7.02,3.089,-2.166,-9.932,-4.5,-0.622,-0.073
0.716,5.287,2.062,0.492,-0.922,-0.778,3.622,-0.801,0.466,-6.557,-0.053,1.707,6.873,0.343,-0.589,2.78,7.661,4.687,-0.611,-9.018,-3.702,-0.584,1.577
2.054,5.672,4.379,1.662,0.043,-0.899,4.55,-0.283,1.673,-5.667,1.312,3.439,7.423,1.889,-0.104,3.115,7.097,6.174,0.712,-8.334,-2.428,0.262,2.073
2.612,6.377,4.668,2.007,0.716,-1.975,4.552,-0.054,1.795,-4.985,1.657,5.053,8.199,2.837,0.45,3.051,7.065,6.915,1.882,-7.471,-1.411,0.559,2.728
3.058,6.224,5.116,2.388,0.952,-1.002,4.84,-0.377,1.403,-4.64,1.173,5.992,8.762,3.123,0.72,3.433,6.741,7.135,2.115,-6.947,-1.34,0.555,2.675
2.669,5.728,4.611,2.348,1.002,-1.219,4.334,-0.209,1.124,-4.396,0.555,6.045,8.346,3.065,0.39,3.057,5.853,7.995,1.961,-6.867,-1.276,0.488,2.671
2.275,5.052,4.169,1.442,-0.106,-1.778,4.047,0.716,0.614,-4.509,0.226,4.943,7.765,1.783,0.333,2.605,4.899,7.34,0.625,-7.396,-2.061,-0.114,2.06
0.226,4.0,3.717,-0.22,-0.441,-2.34,3.163,1.165,-0.219,-4.109,-0.388,4.223,7.66,1.503,-0.552,2.605,4.059,6.392,-0.881,-7.58,-4.582,-1.001,0.945
-0.002,3.003,3.277,-0.557,-0.885,-3.228,2.333,0.885,-0.936,-3.943,0.113,4.773,6.456,1.612,-1.109,1.941,2.621,5.726,-1.0,-8.114,-5.71,-2.053,0.671
-0.55,2.443,2.775,-1.331,-1.107,-3.726,1.672,0.718,-1.386,-3.942,-0.393,4.777,6.833,1.721,-1.826,1.943,1.451,5.67,-1.16,-8.504,-6.217,-2.725,0.445
-1.114,2.053,2.724,-1.661,-1.277,-3.836,1.282,0.274,-1.776,-4.273,-1.501,4.553,5.837,2.052,-2.266,1.33,0.344,5.067,-1.718,-8.234,-6.677,-3.502,-0.273
-1.612,1.226,2.457,-1.887,-1.722,-4.334,0.778,0.388,-1.776,-4.332,-1.557,4.503,5.889,1.388,-2.884,0.498,-0.881,5.511,-1.333,-9.037,-7.067,-3.725,-0.332
-1.78,0.721,2.68,-1.5,-1.832,-4.719,0.105,0.607,-2.218,-4.555,-2.44,4.281,5.724,1.169,-3.992,0.331,-1.543,5.454,-1.389,-9.217,-8.386,-3.836,-0.555
-2.387,0.833,2.885,-1.614,-2.052,-4.61,-0.496,0.277,-2.666,-4.608,-2.499,4.117,5.061,1.111,-4.603,0.33,-2.211,4.735,-1.443,-9.453,-8.554,-5.275,-0.722
-2.5,0.505,2.88,-1.945,-1.226,-4.835,-0.835,0.223,-3.219,-4.613,-3.002,3.836,3.897,0.723,-5.376,0.387,-3.276,4.398,-1.999,-9.242,-8.777,-5.662,-1.604
-2.498,0.946,3.386,-1.776,-1.001,-5.446,-1.112,-0.388,-3.998,-5.337,-3.17,3.839,4.227,0.39,-5.327,-0.39,-4.493,4.282,-2.166,-9.602,-8.903,-5.886,-1.22
-2.505,1.058,3.667,-2.106,-1.388,-6.276,-1.665,-0.557,-4.108,-6.002,-3.613,4.113,3.95,0.497,-6.045,-0.334,-5.265,3.95,-2.387,-9.846,-9.691,-6.11,-1.552
-2.779,1.0,4.111,-2.44,-1.726,-6.175,-1.777,-0.337,-4.38,-6.393,-3.501,3.672,3.447,0.722,-6.549,-0.169,-5.874,3.668,-2.175,-10.45,-10.141,-6.395,-1.721
-2.835,0.939,4.461,-3.056,-1.948,-6.617,-1.665,-0.614,-4.279,-6.617,-3.945,3.008,3.002,0.61,-6.882,-0.334,-6.657,2.726,-3.001,-10.898,-10.597,-6.892,-2.056
-2.556,1.436,6.051,-3.332,-1.838,-6.615,-1.67,-1.053,-5.608,-6.615,-4.277,2.457,2.726,0.331,-6.604,-0.606,-8.094,2.176,-2.448,-11.066,-10.923,-7.119,-2.051
-1.668,2.055,5.891,-2.957,-1.947,-6.601,-2.176,-0.834,-4.894,-6.505,-5.214,2.07,3.001,0.72,-6.269,-0.056,-8.43,2.059,-2.608,-11.432,-11.181,-7.456,-2.156
-1.89,2.882,6.931,-3.007,-1.896,-7.438,-1.795,-1.218,-4.548,-7.198,-4.391,0.919,2.263,0.997,-6.309,-0.271,-9.994,1.841,-1.614,-11.271,-11.454,-7.401,-2.434
-1.72,2.501,8.164,-2.955,-1.179,-6.465,-1.505,-1.832,-4.699,-7.265,-4.505,-0.059,2.932,0.939,-5.022,-0.591,-10.17,1.467,-1.454,-11.404,-10.244,-6.311,-2.323
-1.102,3.041,8.299,-1.898,-0.337,-5.229,0.708,-2.145,-3.785,-6.272,-3.791,0.743,2.901,1.551,-3.349,0.791,-9.138,1.817,0.394,-9.473,-7.955,-4.795,-1.043
-0.379,3.453,8.739,-0.848,0.33,-3.846,2.875,-1.486,-3.827,-6.52,-3.105,1.292,3.906,3.102,-2.078,2.049,-7.89,2.368,2.609,-7.264,-5.971,-3.286,0.017
1.145,3.899,8.322,-0.015,1.903,-3.055,4.152,-0.865,-3.938,-6.486,-2.662,1.847,4.748,3.964,-0.69,2.56,-6.412,2.579,4.115,-5.056,-3.586,-2.091,0.625
2.218,4.001,9.376,0.228,3.183,-1.443,5.262,-0.424,-4.112,-5.96,-2.057,2.51,5.3,4.136,-0.455,3.389,-5.679,2.899,5.185,-3.463,-2.362,-1.093,1.949
2.882,4.111,10.538,0.29,3.778,-0.726,5.98,0.396,-3.789,-5.728,-2.059,2.903,5.945,4.654,0.378,3.773,-5.38,2.851,5.894,-2.723,-1.699,-0.711,2.558
3.611,4.449,10.821,0.607,3.94,-0.123,6.11,0.505,-4.441,-5.442,-2.058,2.728,5.935,4.976,0.67,4.376,-5.05,3.114,5.802,-2.492,-1.235,0.155,2.622
2.446,4.888,10.627,-0.211,2.913,0.096,5.893,-0.096,-4.399,-4.875,-2.602,2.619,5.333,4.073,0.994,3.572,-5.061,3.059,5.023,-2.214,-1.852,-0.166,2.889
1.723,4.223,11.059,-0.437,2.77,-1.111,4.117,-0.166,-4.29,-4.281,-1.841,0.288,4.67,3.891,0.113,2.619,-5.838,2.225,4.229,-2.93,-2.5,-0.441,2.107
1.724,5.01,10.554,-1.441,2.719,-1.556,2.956,0.055,-3.396,-4.18,-1.114,0.224,4.167,4.112,-0.221,0.892,-6.346,1.225,3.671,-4.538,-2.446,-2.167,-0.443
1.388,4.331,9.447,-1.996,1.998,-2.272,3.002,-0.28,-3.338,-4.837,-1.057,0.116,3.775,3.835,-0.938,0.223,-6.841,0.398,3.504,-6.029,-2.563,-3.272,-0.887
1.168,3.162,8.339,-2.941,1.395,-2.835,2.78,-0.446,-3.674,-5.495,-1.666,-0.166,3.172,3.724,-1.278,0.053,-6.962,0.227,3.332,-5.88,-3.06,-2.333,-1.219
1.223,2.774,7.129,-3.765,1.011,-3.945,2.394,-0.777,-3.562,-5.337,-2.003,-1.109,3.001,4.005,-1.663,-0.113,-7.889,-0.388,3.0,-6.323,-3.832,-1.566,-2.164
1.167,2.221,5.681,-3.833,0.444,-4.054,2.556,-1.0,-3.731,-5.669,-2.393,-1.499,2.612,3.619,-1.774,-0.057,-8.11,-1.552,2.893,-6.66,-4.164,-1.56,-2.777
1.168,2.222,4.997,-4.498,-0.667,-4.053,2.501,-1.503,-4.569,-6.118,-3.053,-1.833,2.61,3.499,-1.61,0.059,-8.391,-2.437,3.17,-7.163,-3.967,-2.056,-3.386
1.279,2.167,3.834,-5.384,-1.117,-4.779,2.112,-2.112,-5.677,-6.778,-2.944,-1.612,2.003,3.723,-1.61,-0.22,-8.445,-2.441,3.61,-7.555,-3.406,-1.945,-3.333
0.779,2.0,2.176,-6.478,-2.001,-6.26,1.89,-2.718,-6.4,-6.838,-3.17,-1.446,1.337,3.946,-2.109,0.222,-8.776,-2.551,3.448,-7.671,-3.452,-1.778,-3.605
0.834,1.613,1.999,-7.21,-2.505,-6.775,1.505,-2.556,-7.006,-6.834,-3.612,-1.661,1.115,3.507,-1.78,0.331,-9.115,-2.615,4.216,-7.945,-3.942,-1.169,-4.265
0.833,1.663,1.778,-7.44,-4.432,-7.655,1.781,-3.329,-7.343,-6.667,-3.278,-1.493,-0.167,3.666,-2.052,0.446,-9.692,-3.77,4.392,-7.897,-3.551,-1.111,-4.164
0.502,1.608,1.774,-7.388,-5.325,-8.65,2.278,-3.884,-8.164,-6.939,-2.836,-0.775,-0.329,3.338,-2.438,1.05,-10.143,-4.481,5.553,-8.156,-3.609,-0.89,-4.443
0.225,1.666,1.278,-7.991,-6.76,-9.326,2.613,-4.323,-8.356,-6.889,-3.006,-0.058,-0.44,3.779,-3.104,0.944,-10.701,-4.271,5.551,-7.397,-3.614,-1.328,-4.716
-0.053,1.726,1.167,-7.888,-7.993,-10.597,2.726,-4.602,-9.574,-7.109,-3.173,0.119,-0.943,3.724,-3.11,1.054,-10.924,-4.163,6.149,-7.896,-3.337,-1.058,-4.444
-0.612,2.106,0.613,-7.66,-8.987,-10.988,2.669,-5.099,-9.84,-6.832,-2.946,0.45,-1.719,3.832,-3.39,2.219,-11.181,-3.939,6.66,-7.567,-3.887,-0.668,-4.225
-2.222,1.275,0.384,-7.654,-9.585,-11.264,2.883,-5.272,-9.394,-7.374,-3.103,1.219,-1.105,4.384,-3.373,2.714,-11.454,-4.873,7.281,-7.356,-3.276,-0.562,-4.605
-2.389,1.385,0.449,-7.422,-9.835,-11.363,4.059,-5.799,-9.47,-6.758,-2.495,2.281,-0.167,4.228,-3.044,3.821,-10.346,-4.777,8.029,-6.592,-3.405,-0.62,-4.118
-2.614,0.933,2.063,-5.556,-10.575,-9.107,5.221,-4.722,-9.101,-5.652,-2.431,3.544,1.444,4.786,-2.322,4.596,-8.391,-4.708,9.267,-5.548,-2.536,1.311,-2.567
-2.616,-0.158,3.837,-5.106,-9.929,-5.965,6.439,-4.116,-8.581,-4.586,-1.873,4.671,3.381,5.527,-1.717,5.38,-5.981,-4.011,10.084,-4.286,-1.894,2.648,-0.847
-2.741,0.113,4.712,-3.847,-10.112,-5.154,7.855,-3.144,-7.864,-4.123,-0.6,5.993,4.004,6.148,-0.951,6.467,-3.911,-3.188,11.511,-3.181,-0.953,3.282,0.608
-2.117,0.934,5.442,-2.986,-10.139,-3.467,8.759,-3.004,-7.486,-3.098,0.454,5.95,4.397,6.656,-0.288,7.459,-2.657,-1.983,12.237,-2.497,-0.662,4.555,2.051
-1.607,0.72,5.101,-1.487,-9.949,-3.067,9.082,-1.525,-7.108,-2.618,1.124,6.447,5.158,6.995,0.11,7.934,-1.966,-0.981,13.302,-1.637,0.026,4.621,2.559
-1.0,0.881,5.272,-0.664,-9.456,-2.725,9.677,-1.554,-6.993,-2.059,1.768,6.959,5.105,8.288,0.443,7.757,-1.013,-0.339,13.036,-1.822,-0.114,4.785,3.275
-0.829,0.108,5.052,0.447,-9.623,-2.394,10.044,-1.345,-6.575,-2.552,1.892,7.345,4.826,8.021,-0.002,7.519,-1.233,-0.971,12.942,-1.991,0.604,4.556,2.998
-1.224,0.387,4.111,-0.494,-10.175,-3.727,7.797,-1.834,-6.415,-3.71,1.334,7.782,4.166,7.287,-0.439,7.887,-1.837,-1.712,13.437,-2.656,0.769,3.719,2.165
-2.003,0.723,4.5,-0.387,-10.594,-4.178,5.184,-3.161,-6.568,-3.601,0.887,7.89,3.336,7.277,0.057,8.283,-2.61,-4.101,13.235,-2.609,0.94,2.607,0.287
-1.831,0.277,4.003,0.11,-11.181,-4.518,4.509,-3.719,-6.462,-3.607,0.277,8.282,3.333,7.063,-0.278,7.788,-2.776,-3.941,13.353,-2.607,0.771,1.392,-0.382
-2.718,-0.333,3.283,-0.387,-11.776,-4.116,4.004,-3.839,-6.562,-4.159,-0.386,8.951,3.002,6.89,-0.721,8.011,-2.221,-4.214,13.018,-3.219,0.498,0.055,-0.556
-3.553,-0.446,2.776,-0.608,-12.339,-4.167,3.111,-4.388,-6.451,-5.379,-0.774,9.07,2.618,6.783,-1.662,7.744,-2.668,-4.165,12.515,-2.894,-0.608,-0.499,-1.112
-3.608,-0.722,2.168,-0.775,-12.632,-4.559,2.22,-4.83,-6.775,-5.547,-0.499,9.777,3.004,6.346,-1.443,7.736,-2.937,-4.558,12.043,-3.055,-0.778,-0.449,-1.725
-4.38,-1.276,2.221,-0.554,-13.007,-5.11,1.664,-4.721,-7.385,-5.888,-0.28,9.836,3.062,5.9,-1.444,7.947,-2.664,-4.952,11.57,-3.002,-0.721,-0.501,-1.722
-4.714,-1.552,2.053,-0.831,-13.353,-5.107,1.107,-4.553,-7.553,-6.555,-0.831,10.284,2.894,5.336,-1.5,7.522,-2.664,-4.564,11.048,-3.278,-0.669,-0.554,-1.613
-5.273,-1.614,1.444,-0.445,-13.839,-5.276,0.002,-4.11,-7.551,-7.49,-1.272,10.732,3.049,5.121,-1.833,7.521,-2.938,-5.336,11.044,-3.226,-0.942,-0.055,-1.894
-6.047,-1.778,0.613,-0.387,-14.165,-5.663,0.0,-4.49,-7.776,-7.775,-1.219,10.225,2.501,5.454,-1.113,7.572,-2.943,-5.551,10.746,-2.841,-0.554,0.275,-2.227
-6.165,-1.727,0.724,-0.776,-14.373,-6.277,-0.229,-4.992,-8.222,-7.605,-1.659,9.289,3.153,5.628,-1.612,6.853,-3.827,-5.222,10.959,-3.113,-0.724,0.717,-1.78
-7.107,-2.002,0.72,-0.719,-14.935,-6.278,-0.226,-4.999,-8.389,-7.445,-1.72,9.001,2.992,6.071,-1.886,6.528,-4.44,-4.936,10.679,-3.449,-0.774,0.94,-1.889
-7.222,-2.89,0.058,-1.609,-14.63,-5.892,-1.722,-4.947,-7.467,-7.932,-1.609,7.85,3.219,6.452,-2.272,7.009,-4.274,-4.718,11.142,-3.283,-0.392,1.165,-2.388
-7.332,-4.112,0.115,-2.219,-14.801,-6.215,-1.837,-4.778,-7.288,-7.873,-1.667,7.23,3.554,5.952,-2.44,7.39,-4.716,-4.39,10.734,-3.335,-0.944,1.94,-2.446
-7.764,-3.94,1.165,-1.498,-15.026,-6.659,-1.114,-4.334,-6.184,-8.435,-0.836,6.254,4.776,6.076,-2.103,6.62,-4.275,-4.223,10.944,-2.957,-0.947,2.441,-1.672
-7.235,-4.4,1.383,-0.78,-14.2,-7.483,-1.224,-4.759,-6.118,-8.32,-1.878,7.074,4.785,6.557,-2.095,7.501,-4.673,-4.948,10.024,-3.068,-0.67,2.882,-1.837
-6.455,-4.135,1.113,-0.551,-13.228,-7.082,-0.571,-4.117,-5.315,-7.869,-1.987,7.075,6.219,6.975,-2.302,7.89,-3.521,-4.835,8.779,-2.288,-0.445,2.716,-2.175
-5.217,-2.723,1.458,0.964,-11.229,-5.583,1.266,-2.772,-4.928,-6.921,-1.205,7.609,6.954,7.527,0.163,8.461,-1.853,-4.996,7.279,-1.628,-0.488,3.975,-0.734
-4.28,-1.159,3.063,2.51,-9.95,-4.426,2.816,-1.324,-5.187,-5.469,-0.476,8.526,7.95,8.249,1.556,8.948,0.216,-4.503,5.943,-0.737,1.364,4.301,0.259
-2.963,-0.27,4.231,4.077,-7.723,-3.181,3.566,-0.082,-4.428,-4.329,0.231,9.85,8.887,8.433,3.086,9.931,2.259,-3.849,5.433,1.142,2.306,3.922,0.636
